resultPosition,trapNumber,raceTime,raceDate,raceId,raceNumber,raceClass,raceDistance,meetingId,trackName,dogId,dogName,dogSire,dogDam,trainerName,ownerName
1,1,19:15:00,27/01/2018,407343,2,A6,480.0,334811,Swindon,491902,Ascot Kieran,Droopys Scolari,Ascot Megan,D D Porter,Mr D D Porter
1,1,19:12:00,27/01/2018,407738,3,A1,400.0,334802,Romford,491163,Gotoneere,Ballymac Eske,Droopys Hilda,P W Young,Team Mutley
1,3,19:07:00,27/01/2018,407127,3,S2,630.0,334783,Monmore,490447,Emers Passion,Ballymac Eske,Emers Ivy,P A Curtin,The Boro Lads Syndicate
1,6,19:02:00,27/01/2018,407072,3,A7,515.0,334826,Hove,472409,Who Needs Socks,Tullymurry Act,Thurlesbeg Bound,S A Cahill,Who Needs Syndicate
1,5,19:02:00,27/01/2018,407112,4,A3,500.0,334781,Sheffield,497668,Eskes Jewel,Ballymac Eske,Ballymac Georia,D Childs,Mr P D Band
1,2,19:00:00,27/01/2018,407342,1,A5,480.0,334811,Swindon,478703,Slaneyside Lofty,Melodys Royal,Slaneyside Mona,S W L Chappell,"Mr S W L Chappell,mr W G Chappell,mr D Paine"
1,6,19:00:00,27/01/2018,407281,1,A9,470.0,334744,Belle Vue,479215,Mooncoin Turbo,Jacksajem,Whoopsadaisy,D J F Hampson,Thornton Krazy Millers Syndicate
1,1,18:56:00,27/01/2018,407748,2,A2,400.0,334802,Romford,456312,Crokers Oscar,Kinloch Brae,Honey Shine,P W Young,"Mr S Atkins,mr P W Young"
1,1,18:49:00,27/01/2018,407126,2,A8,480.0,334783,Monmore,483889,Pennys Blush,Kinloch Brae,Pennys Papaver,P C White,Mr P C White
1,2,18:44:00,27/01/2018,407071,2,D1,285.0,334826,Hove,455398,Westmead Julie,Coolavanny Bert,Westmead Sula,D D Knight,Miss J A Collier
1,5,18:44:00,27/01/2018,407111,3,A6,500.0,334781,Sheffield,503447,Geelo Twister,Godsend,Droopys Aurelia,D Jeans,"Mr D Jeans,miss J D Payne"
1,4,18:39:00,27/01/2018,407725,1,A4,400.0,334802,Romford,494273,Baby Marian,Lough Messi,Droopys Marian,M L Locke,"Mr T Lambourne,mr A G Roberts"
1,4,18:33:00,27/01/2018,407125,1,A4,480.0,334783,Monmore,453274,Droopys Naples,Blonde Snapper,Droopys Valerie,S Ralph,Sunday Racing Club
1,1,18:27:00,27/01/2018,407070,1,A11,515.0,334826,Hove,491039,Annies Me Mum,Scolari Me Daddy,Newinn Echo,S A Cahill,First Choice
1,3,18:26:00,27/01/2018,407110,2,HP,280.0,334781,Sheffield,470339,Marriage Vows,Godsend,Loyal Prospect,M Wainwright,Mr J S Wainwright
1,6,18:12:00,27/01/2018,407046,14,B2,450.0,334736,Doncaster,500551,Jetstreameclipse,Rio Quattro,Forest Mollie,P Prior,Mr E T Freshwater
1,1,18:09:00,27/01/2018,407109,1,A6,500.0,334781,Sheffield,449679,Derryhogan Tizzy,Westmead Hawk,Little Too Soon,J M Lowe,Mr D R Watson
1,3,17:59:00,27/01/2018,407502,14,A5,480.0,334831,Newcastle,469989,Bog Trotter,Bay City Jack,Beezy Daisy,S Ray,Mrs M H Ray
1,6,17:53:00,27/01/2018,407045,13,A2,483.0,334736,Doncaster,497021,Ushers Jake,Superior Product,Spout Road,M Haythorne,Mr M Haythorne
1,2,17:44:00,27/01/2018,407501,13,A7,480.0,334831,Newcastle,475539,Target Aria,Vans Escalade,Target Sue,A C Dawson,Mr A C Dawson
1,4,17:37:00,27/01/2018,407044,12,B2,450.0,334736,Doncaster,478859,Calzaghe Laird,Tullymurry Act,Best Special,J L Mccombe,Mrs A J Gray
1,1,17:27:00,27/01/2018,407500,12,A5,480.0,334831,Newcastle,444129,Queenies Ace,Ace Hi Rumble,Queen Jeanie,S Ray,Mr S Ray
1,1,17:17:00,27/01/2018,407043,11,A4,483.0,334736,Doncaster,485004,Fishinthedark,Droopys Scolari,Gilded Flight,T A Leech,Mrs T A Leech
1,1,17:07:00,27/01/2018,407499,11,HP,480.0,334831,Newcastle,453959,Tullylee,Shaneboy Lee,Rambling Chick,D Calvert,Mr C Mottram
1,1,16:57:00,27/01/2018,407042,10,A4,483.0,334736,Doncaster,472149,Mt Leinster Jayo,Melodys Royal,Ms Penny Apple,G Lynas,Whippet Quick Syndicate
1,2,16:47:00,27/01/2018,407498,10,D3,290.0,334831,Newcastle,489120,Bramble Ellie,Oaks Road,Bush Whitney,D Calvert,Mr C Mottram
1,4,16:37:00,27/01/2018,407041,9,B4,450.0,334736,Doncaster,495756,Mind The Door,Superior Product,Send It Sally,W E Link,Miss J Brooks
1,4,16:28:00,27/01/2018,407497,9,A5,480.0,334831,Newcastle,499803,Billy Bob Ray,Blue Artisan,Blackhouse Molly,S Ray,Mrs M H Ray
1,4,16:17:00,27/01/2018,407040,8,A5,483.0,334736,Doncaster,492533,California Blaze,Piercestown Sand,California Girl,J Sutherst,Whippet Quick Syndicate
1,3,16:14:00,27/01/2018,407496,8,HP,480.0,334831,Newcastle,487269,Lumina Viper,Premier Fantasy,Quaterland Mary,J Walton,Mrs B Walton
1,2,15:57:00,27/01/2018,407039,7,A3,483.0,334736,Doncaster,489813,Honour Panther,Lemon Pumba,Lemon Velvet,A S Mcpherson,Mr A S Mcpherson
1,3,15:53:00,27/01/2018,407495,7,A3,480.0,334831,Newcastle,464375,Mill Reem,Ballymac Vic,Big Ronda,S Roberts,Kelly And The Lads
1,4,15:37:00,27/01/2018,407494,6,A4,480.0,334831,Newcastle,500655,Hack Up Bayswell,Uncle Eion,Indian Command,S Ray,Mrs M H Ray
1,3,15:37:00,27/01/2018,407038,6,B3,450.0,334736,Doncaster,476543,Sovereign King,Godsend,Swift Temple,J L Mccombe,Manweb Dog Syndicate
1,3,15:18:00,27/01/2018,407493,5,HP,480.0,334831,Newcastle,442146,Colliery Diamond,Hondo Black,Colliery Lass,P Rutherford,"Mr D R Gibb,mr J Harris,mr R A Temple"
1,1,15:17:00,27/01/2018,407037,5,B6,450.0,334736,Doncaster,487185,Turn Hill,Oaks Road,Felltop Jewel,M Haythorne,Mrs C Haythorne
1,6,14:58:00,27/01/2018,407492,4,A8,480.0,334831,Newcastle,456705,Donegal Dubh,Fatboyz Nodrog,Greenwell Susie,D Calvert,Mr C Mottram
1,1,14:57:00,27/01/2018,407036,4,A7,483.0,334736,Doncaster,491562,War Stick,Kinloch Brae,Afternoon Tea,J Fisher,Mr J Fisher
1,1,14:42:00,27/01/2018,407491,3,A2,480.0,334831,Newcastle,492695,Emers Ace,Head Bound,Thongue Hope,S Caile,Mr S Caile
1,1,14:38:00,27/01/2018,407035,3,B8,450.0,334736,Doncaster,473830,Esker Blake,Ninja Jamie,Esker Beauty,K Bowman,Mr L A Simmonite
1,6,14:24:00,27/01/2018,407490,2,HP,480.0,334831,Newcastle,480858,Express Bay,Tubbertelly Dubh,Express Micro,S Caile,Mr S Caile
1,6,14:22:00,27/01/2018,407034,2,B7,450.0,334736,Doncaster,473720,Hot Head Harry,Farran Loch,Lady White,N H Pattison,Mr N H Pattison
1,5,14:04:00,27/01/2018,407489,1,A2,480.0,334831,Newcastle,496544,Highview Sam,Paradise Madison,Highview Horizon,S Caile,Mr S Caile
1,3,14:03:00,27/01/2018,407033,1,B8,450.0,334736,Doncaster,439969,Rathorpe Mandy,Ballymac Maeve,Rathorpe Blanco,G Wilson,Mr P Moxon
1,5,13:58:00,27/01/2018,407020,14,A6,480.0,334819,Perry Barr,498078,Pumas Roisin,Swift Hoffman,Kevins Puma,P J Doocey,Mr P J Doocey
1,6,13:57:00,27/01/2018,407528,14,A5,380.0,334825,Crayford,479884,Ballydaniel Boss,Ballydaniel Bret,Colcunny Lass,D Childs,Mr T Steadman
1,2,13:47:00,27/01/2018,407202,14,A1,400.0,334801,Romford,474324,Heavenly Carolyn,Kinloch Brae,Park Halo,M L Locke,"Mr B Eaton,mr P Eaton,mrs J Eaton"
1,4,13:44:00,27/01/2018,407019,13,A9,480.0,334819,Perry Barr,464118,Brunswick Ash,Westmead Hawk,Brunswick Jenny,K P Whitehouse,Mr K P Whitehouse
1,3,13:37:00,27/01/2018,407527,13,S2,540.0,334825,Crayford,496967,Our Crystal Lad,Mind The Net,Royston Sue,B D O'sullivan,Mr R J Ripley
1,4,13:33:00,27/01/2018,407108,14,A7,480.0,334805,Towcester,472675,Lilys Cookie,Razldazl George,Lily Rules,E Richards,Mrs W M Richards
1,3,13:28:00,27/01/2018,407201,13,A7,400.0,334801,Romford,489668,Young Eske,Ballymac Eske,Aero Leanne,P W Young,Young At Heart Syndicate
1,1,13:27:00,27/01/2018,407018,12,A7,480.0,334819,Perry Barr,451795,Pukka Susie,Barefoot Bullet,Jimelly Lass,N M Slowley,Mrs G R Hartill
1,6,13:22:00,27/01/2018,407526,12,A8,380.0,334825,Crayford,465510,Another Adored,Royal Impact,Adored,T M Levers,Mr T M Levers
1,5,13:19:00,27/01/2018,407107,13,A6,480.0,334805,Towcester,484124,Hail Glorious,Lenson Bolt,Springmount Inxs,H P J Kemp,Mrs H P J Kemp
1,1,13:14:00,27/01/2018,407200,12,A3,400.0,334801,Romford,481507,Speed Is Key,Romeo Recruit,Bayside Cheetah,M E Wiley,Mr M E Wiley
1,5,13:11:00,27/01/2018,407017,11,A8,480.0,334819,Perry Barr,469381,Black Calador,Vans Escalade,Mollysbean,S W Deakin,Mr S W Deakin
1,5,13:07:00,27/01/2018,407525,11,S3,540.0,334825,Crayford,474140,Forelacka Dash,Godsend,Walnut Dash,J J Luckhurst,"Mr A J Williams,mr S D Williams"
1,4,13:04:00,27/01/2018,407106,12,A6,480.0,334805,Towcester,501415,Swift Figgy,Razldazl George,Swift Alicia,K R Hutton,Mr M A Bandurak
1,5,12:59:00,27/01/2018,407199,11,A2,400.0,334801,Romford,489786,Britanniacarpets,Droopys Ward,Jaytee Cuba,P W Young,"Mr G T Fisher,mr L R Parker,mr S J Scott"
1,2,12:57:00,27/01/2018,407016,10,A6,480.0,334819,Perry Barr,502714,Ballymac Pileup,Storm Control,Lefanta Toss,C Handford,Mr J Watson
1,2,12:54:00,27/01/2018,407524,10,A4,380.0,334825,Crayford,467408,Glenrock Dazl,Razldazl Jayfkay,Marys Moment,B D O'sullivan,Oak Racing Syndicate
1,6,12:47:00,27/01/2018,407105,11,S2,686.0,334805,Towcester,493187,Some Courage,Sparta Maestro,Lady Midnight,S J Roberts,"Mr S J Roberts,mrs M B Roberts"
1,4,12:44:00,27/01/2018,407198,10,A5,400.0,334801,Romford,502877,Mays Cucard,Crash,Global Liberty,M E Wiley,Mccade Hire Ltd
1,2,12:39:00,27/01/2018,407015,9,A5,480.0,334819,Perry Barr,494344,Rattling Santa,Taylors Sky,Emmerdale Baby,J Turner,"Mrs A E Brandon,mrs V A Johnson"
1,5,12:36:00,27/01/2018,407523,9,S6,540.0,334825,Crayford,490772,Canutes Hound,Droopys Jet,Sharons Secret,I P Stevens,Mr S.  I Rose
1,6,12:33:00,27/01/2018,407104,10,D2,260.0,334805,Towcester,493114,Some Vision,Droopys Scolari,Cracking Baby,J M Liles,"Mr J D Clarke,mr P A Sandbach"
1,6,12:28:00,27/01/2018,407197,9,A8,400.0,334801,Romford,495072,For Antrim Town,Droopys Jet,Saffron Victory,J S J Simpson,Mrs M Simpson
1,4,12:24:00,27/01/2018,407014,8,A7,480.0,334819,Perry Barr,488154,Slaneyside Waltz,Skywalker Puma,Shesagoodone,S W Deakin,Icknield Syndicate
1,3,12:21:00,27/01/2018,407522,8,A3,380.0,334825,Crayford,472859,Pass Remarkable,Mall Brandy,Cool It Baby,A Kelly-pilgrim,"Mr R Dean,mr P M Surridge"
1,4,12:17:00,27/01/2018,407103,9,A4,480.0,334805,Towcester,498307,Ninja Penny,Tyrur Big Mike,So Said Sarah,M A Wallis,Mr T J Coveney
1,3,12:13:00,27/01/2018,407196,8,A8,400.0,334801,Romford,489995,Thailand Pearl,Droopys Ward,Montana Pearl,P W Young,"Mr J Largue,mr P W Young"
1,6,12:08:00,27/01/2018,407013,7,A8,480.0,334819,Perry Barr,498581,Marlfield Dolly,Laughil Blake,Marlfield Jackie,N M Slowley,"Mrs G R Hartill,mr J Stewart"
1,1,12:06:00,27/01/2018,407521,7,A5,380.0,334825,Crayford,498291,Cashen Voyager,Cashen Legend,Ballyfidora Pal,T M Levers,Quien Sabe
1,4,11:59:00,27/01/2018,407195,7,S1,575.0,334801,Romford,488457,Dudleys Irene,Atitboy,Dudleys Dream,G E Elwell,Mr D P Willmott
1,4,11:58:00,27/01/2018,407102,8,A5,480.0,334805,Towcester,457541,Lily Longstep,Shoemakers Lad,Faithful Laura,K R Hutton,Mr G N Spurway
1,2,11:52:00,27/01/2018,407520,6,S4,540.0,334825,Crayford,456780,Thiefintheshadow,Droopys Scolari,Newlawn Nellie,M N Fenwick,Mr M N Fenwick
1,2,11:51:00,27/01/2018,407012,6,A4,480.0,334819,Perry Barr,490877,Heres Belle,Razldazl Jayfkay,Galtee Mandy,C A Evans,Ms C A Evans
1,2,11:44:00,27/01/2018,407101,7,A6,480.0,334805,Towcester,496452,Cant Teach That,Lenson Bolt,Knockdrinna Miss,J M Liles,Mr J D Clarke
1,2,11:43:00,27/01/2018,407194,6,A2,400.0,334801,Romford,488055,Chosenonaspin,Droopys Scolari,Leamaneigh Breda,B Doyle,"Mr D P Bevan,mrs A E Bevan"
1,1,11:37:00,27/01/2018,407011,5,HP,480.0,334819,Perry Barr,496388,Bitofasausage,Balintor Brave,Dirty Deed,C A Evans,Mr R P Hannan
1,4,11:36:00,27/01/2018,407519,5,A3,380.0,334825,Crayford,465370,Sherry Classic,Razldazl George,Apple Pedro,K M O'flaherty,Miss K M O'flaherty
1,1,11:31:00,27/01/2018,407100,6,S3,686.0,334805,Towcester,456278,Roseville Bolt,Skywalker Ace,Roseville Becky,R F Yeates,The Fromtheclouds Syndicate
1,4,11:28:00,27/01/2018,407193,5,A1,400.0,334801,Romford,481432,Ridgedale Prince,Kinloch Brae,Ridgedale Look,P J Simmonds,Mr N J Hunt
1,3,11:23:00,27/01/2018,407010,4,A1,480.0,334819,Perry Barr,479115,Gort Rua,Hondo Black,Group Knowsbest,P M Holland,Mrs A Holland
1,3,11:21:00,27/01/2018,407518,4,A8,380.0,334825,Crayford,489876,Ballymoon Hope,Archaton Pine,Kevins Diamond,K M O'flaherty,Miss N Pendry
1,1,11:16:00,27/01/2018,407099,5,D3,260.0,334805,Towcester,460817,Pennys Mountain,Hades Rocket,Pennys Sunstar,J M Liles,"Mr C Creighton,mrs J M Liles"
1,6,11:14:00,27/01/2018,407192,4,A7,400.0,334801,Romford,493468,Hollylake Bell,Aero Majestic,Aero Rebel,J S J Simpson,Mr J S J Simpson
1,4,11:07:00,27/01/2018,407009,3,A3,480.0,334819,Perry Barr,482593,Glenrock Rankin,Confident Rankin,Marys Moment,J Turner,Mr J Turner
1,4,11:06:00,27/01/2018,407517,3,A5,380.0,334825,Crayford,469698,Briannes Diamond,Elwick Chris,Veras Half Pint,G L Davidson,Miss G L Davidson
1,6,11:00:00,27/01/2018,407098,4,A7,480.0,334805,Towcester,482528,Swift Lisetta,Superior Product,Swiss Venom,M A Wallis,"Mr V Wallis,mrs J E Wallis"
1,6,10:59:00,27/01/2018,407191,3,A6,400.0,334801,Romford,458468,Catunda Trish,Shaneboy Lee,Catunda Carol,M E Lucas,Miss M E Lucas
1,6,10:53:00,27/01/2018,407008,2,A1,480.0,334819,Perry Barr,478680,Kilmessan Master,Hondo Black,Pretty Nicola,R Welshman (Snr),Mr B Arblaster
1,5,10:51:00,27/01/2018,407516,2,S3,540.0,334825,Crayford,477578,Droopys Cyton,Tullymurry Act,Droopys Cyclone,T M Levers,Mr T M Levers
1,5,10:46:00,27/01/2018,407097,3,A8,480.0,334805,Towcester,472755,Saffrons Honey,Head Bound,Hometown Honey,M A Wallis,Markwallisgreyhounds Racing Club
1,6,10:44:00,27/01/2018,407190,2,A6,400.0,334801,Romford,487956,Love Is Blind,Scolari Me Daddy,Ballydorgan Lass,Y L E Gaskin,Mr T Joannides
1,3,10:38:00,27/01/2018,407007,1,A5,480.0,334819,Perry Barr,480608,Mouna Breccia,Leeview Jet,Erics Lass,J E Meek,Piemans Racing Club
1,2,10:36:00,27/01/2018,407515,1,A8,380.0,334825,Crayford,483892,Orbsen May,Kinloch Brae,Scala Fiona,G L Davidson,Stophers Racing Syndicate
1,1,10:31:00,27/01/2018,407096,2,A9,480.0,334805,Towcester,457025,Sandwich Toaster,Head Bound,Tullymurry Maeve,K R Hutton,Toastbusters
1,2,10:29:00,27/01/2018,407189,1,A8,400.0,334801,Romford,502356,Sheishalfmine,Ballymac Eske,Ballymac Amera,M E Wiley,"Mrs L M Oram,mr M E Wiley"
1,5,10:16:00,27/01/2018,407095,1,A10,480.0,334805,Towcester,489277,Dunham Tiffany,Aero Nemesis,Sidaz Dippy,J A Houfton,"Mr D L Houfton,mr D J Sheppard,mr D R Smith"
1,4,,27/01/2018,409915,15,T1,268.0,334877,Kinsley,481500,Fire Height Bob,Crash,Fireheight Jane,J G Hurst,Arent We Blessed Syndicate
1,1,,27/01/2018,409914,14,T3,268.0,334877,Kinsley,493842,Self Assured,Ballymac Vic,Shes The One,M J Siddall,Mr A Mcgrath
1,4,,27/01/2018,409913,13,T1,268.0,334877,Kinsley,505111,Kadens Court,Ballymac Vic,Dianes Court,D Gillatt,Mr D Gillatt
1,2,,27/01/2018,409912,12,T3,268.0,334877,Kinsley,496877,Tellmenosecrets,Boherna House,Carthage Girl,D E Fradgley,Mrs A J Dunk
1,1,,27/01/2018,409911,11,T2,268.0,334877,Kinsley,488603,Galtee Solo,Skywalker Puma,Assarula Sheila,P Miller,Little Bag Of Sweets
1,4,,27/01/2018,409910,10,T1,268.0,334877,Kinsley,471426,Great White Hope,Romeo Recruit,Imacooper Lee,W E Smith,Mr W E Smith
1,2,,27/01/2018,409909,9,T2,268.0,334877,Kinsley,493662,Ballymartin Nina,Droopys Scolari,Mum Girl,P Miller,Little Bag Of Sweets
1,2,,27/01/2018,409908,8,T3,268.0,334877,Kinsley,494415,Elegant Denis,Zero Ten,Elegant Ana,A D Lumb,Mr A D Lumb
1,3,,27/01/2018,409907,7,T3,268.0,334877,Kinsley,469338,Old Fort Duke,Kinloch Brae,Quare Moment,K E Seville,Mrs D M Seville
1,2,,27/01/2018,409906,6,T1,650.0,334877,Kinsley,480355,Springwell Matty,Godsend,Springwell Eva,P Miller,Bigger Bag Of Sweets Syndicate
1,1,,27/01/2018,409905,5,T3,462.0,334877,Kinsley,486935,Toolers Hero,Sparta Maestro,Daring Blackie,J Waugh,"Mr W Waugh (Jnr),mr J Waugh"
1,5,,27/01/2018,409904,4,T3,462.0,334877,Kinsley,501834,Rhoden Lilly,Droopys Jet,Rhoden Flicker,H Grimshaw,Mr H Grimshaw
1,4,,27/01/2018,409903,3,T3,462.0,334877,Kinsley,466952,Quantum,Head Bound,Desirable,J Zivkovic,Mrs J Zivkovic
1,3,,27/01/2018,409902,2,T2,462.0,334877,Kinsley,493719,Elite Fran,Vimmerby,Elite Kiltrae,D A Henry,Mr D Henry
1,4,,27/01/2018,409901,1,T4,462.0,334877,Kinsley,494754,Tromora Judy,Ballymac Vic,Tromora Dixie,C Mcnicholas,Mr C Leech
1,3,,27/01/2018,409900,7,T2,264.0,334876,Monmore,484460,Coolenaferagh,Laughil Billy,Deanos Girl,M P Brown,Mrs H P J Kemp
1,4,,27/01/2018,409899,6,T1,264.0,334876,Monmore,483769,Grangeview Bud,Ballymac Vic,Blastoff Sally,P C White,Mr S J Rogers
1,4,,27/01/2018,409898,5,T3,480.0,334876,Monmore,504551,Agent Tyler,Vulturi,Doris Golden,P A Curtin,Mr P A Curtin
1,2,,27/01/2018,409897,4,T1,480.0,334876,Monmore,490820,Droopys Rob,Tullymurry Act,Greenwell Mo,S Ralph,Ralphs Racing Club
1,3,,27/01/2018,409896,3,T1,480.0,334876,Monmore,481604,Apache Kid,Head Bound,Story Time,B M Mcbride,Mrs B E Turner
1,5,,27/01/2018,409895,2,T3,480.0,334876,Monmore,493821,Snooty Vardy,Ballymac Vic,Pots And Pans,C Allsopp,Mmb Syndicate
1,4,,27/01/2018,409894,1,T3,480.0,334876,Monmore,486711,Marys Duchess,Crash,Minglers Impact,P A Curtin,"Mr J R Cooper,miss D W Dash,mr G Godfrey"
1,5,,27/01/2018,409893,9,T4,483.0,334851,Doncaster,500818,Locnamon Ellie,Zero Ten,Locnamon Millie,G Lynas,Mr G Lynas
1,1,,27/01/2018,409892,7,T3,450.0,334851,Doncaster,504474,Kilbreedy Zeb,Kinloch Brae,Ardmayle Move,J Sutherst,Mr K Duffy
1,4,,27/01/2018,409891,6,T1,275.0,334851,Doncaster,485663,Clockwork Orange,Kinloch Brae,Miss Glitterati,K Bowman,Mr A D Haworth
1,4,,27/01/2018,409890,5,T1,275.0,334851,Doncaster,482173,Barrack Maggie,Tyrur Sugar Ray,Ballyregan Paws,G Wilson,Mr G Wilson
1,3,,27/01/2018,409889,4,T1,275.0,334851,Doncaster,488389,Small And Dainty,Tullymurry Act,Kranky Rosaleen,B Finn,Mr B Finn
1,2,,27/01/2018,409888,3,T1,275.0,334851,Doncaster,490907,Ballyeglish Rose,Kinloch Brae,Head On Home,J Simpson,Mrs J Simpson
1,4,,27/01/2018,409887,2,T3,275.0,334851,Doncaster,468349,Yahoo Breda,Droopys Jet,Yahoo Stacey,J L Mccombe,Mrs A J Gray
1,3,,27/01/2018,409886,1,T1,275.0,334851,Doncaster,505117,Howl At The Moon,Ballymac Vic,Molly The Legend,V A Lea,Miss V A Lea
1,3,,27/01/2018,409885,9,T4,480.0,334865,Shawfield,489892,Toolmaker Buffon,Droopys Cain,Silent Show,W J Hyslop,Mr W J Hyslop
1,4,,27/01/2018,409884,8,T4,480.0,334865,Shawfield,498612,Pennys Link,Deanridge Viking,Pennys Papaver,S Kennedy,"Mr E Hill,mr M F O'donnell,mr M R Sillars"
1,4,,27/01/2018,409883,7,T3,480.0,334865,Shawfield,487379,Greenwell Rocket,Tullymurry Act,Greenwell Mo,P J Flaherty,Mr P J Flaherty
1,1,,27/01/2018,409882,6,T2,300.0,334865,Shawfield,484835,Ranchers Note,Kingo,Ranchers Star,A Campbell,Mr A R Campbell
1,5,,27/01/2018,409881,4,T2,300.0,334865,Shawfield,480750,Looby Loo,Tullymurry Act,Boomtown Exile,J Herkes,Mr W L Moffat
1,3,,27/01/2018,409880,3,T2,300.0,334865,Shawfield,467930,Gartcloss Jack,Godsend,Moorstown Misha,P Kennedy,Mr P Kennedy
1,5,,27/01/2018,409879,2,T2,300.0,334865,Shawfield,459352,Faheran Rapper,Scolari Me Daddy,Brosna Fairy,E F B Sillars,Mrs E F B Sillars
1,2,,27/01/2018,409877,8,T1,450.0,334870,Poole,491437,Kilflynn Clover,Droopys Jet,Kilcurra Zoe,W J Black,"Miss B J D'arcy,mr D K Sparey,mr P J Sparey"
1,1,,27/01/2018,409876,7,T1,450.0,334870,Poole,461132,Foulkscourt Dad,Smooth Daddy,Garabaldi,P J Harris,Beaky
1,5,,27/01/2018,409875,6,T3,450.0,334870,Poole,500857,Cougar Del Ray,Zero Ten,Cougar Ping,S Atkinson,Mr T G Foster
1,3,,27/01/2018,409874,5,T2,250.0,334870,Poole,490124,Evoden Junior,Forest Master,Cappagh Ciara,J Campbell,Mr D L Gambrell
1,5,,27/01/2018,409873,4,T1,250.0,334870,Poole,496029,Tetra Tornado,Tullymurry Act,Rising Song,G E Jones,Mr J M D Peach
1,3,,27/01/2018,409872,3,T1,250.0,334870,Poole,505570,Glory Mac,Scolari Me Daddy,Kilara Alice,A R Keppie,Ksm Racing
1,1,,27/01/2018,409871,2,T2,250.0,334870,Poole,471059,Rivermoor Holly,Vans Escalade,Riverside Jess,P J Harris,Mr R Reeve
1,1,,27/01/2018,409870,1,T1,640.0,334870,Poole,489127,Miss Gun,Ballymac Vic,Glenpadden Sky,D H Gallimore,"Mr P Price,mrs S Price"
1,2,,27/01/2018,409868,14,T1,245.0,334847,Pelaw Grange,459226,Daisys Bliss,Windy Millar,Blissful Daisy,R Grey,Mr R Grey
1,3,,27/01/2018,409867,13,T1,245.0,334847,Pelaw Grange,489747,Ballydasoon Lady,Ballymac Vic,Heathlawn Queen,L Eagleton,Mr G A Eagleton
1,1,,27/01/2018,409866,12,T2,245.0,334847,Pelaw Grange,437663,Act Quickly,Tullymurry Act,Newbridge Jewel,J Moss,Mrs J Moss
1,5,,27/01/2018,409865,11,T1,245.0,334847,Pelaw Grange,481981,Quarterland Samy,Vans Escalade,Quaterland Rap,R Rotherham,Mr K Yeomans
1,2,,27/01/2018,409864,10,T1,245.0,334847,Pelaw Grange,478090,Elusive Chick,Sidarian Rhythm,Olygirl,P Simpson,Mrs P Simpson
1,4,,27/01/2018,409863,9,T2,435.0,334847,Pelaw Grange,492877,Curly Trev,Ballymac Vic,Springmount Zena,R Hale,Mrs J Foster
1,6,,27/01/2018,409862,8,T1,435.0,334847,Pelaw Grange,481210,Koora Girl,Kinloch Brae,Knocksouna Lady,J Moss,Mrs J Moss
1,5,,27/01/2018,409861,7,T3,435.0,334847,Pelaw Grange,500355,Roedhelm Turbo,Leamaneigh Turbo,Blissful Daisy,R Grey,Mr P Chapman
1,1,,27/01/2018,409860,6,T2,435.0,334847,Pelaw Grange,468938,Yes Vote,Wise Thought,Going Voting,L J Lewis,Miss L J Lewis
1,3,,27/01/2018,409859,5,T3,435.0,334847,Pelaw Grange,492696,Jo Jo Gold,Skywalker Gold,Catherines Jo Jo,W J Windle,Mr W J Windle
1,2,,27/01/2018,409858,4,T1,435.0,334847,Pelaw Grange,441285,Leela Marina,Westmead Hawk,Kilpatrick Rizz,K A Kennedy,Mr K A Kennedy
1,6,,27/01/2018,409857,3,T2,435.0,334847,Pelaw Grange,455823,Live In Hope,Drumna Ice,Droopys Becky,L Eagleton,Mr S L Walker
1,5,,27/01/2018,409856,2,T2,435.0,334847,Pelaw Grange,490440,Roises Deal,Makeshift,Brendas Deal,J Moss,Miss A R Teasdale
1,2,,27/01/2018,409855,1,T1,435.0,334847,Pelaw Grange,479431,Lumina Minx,Kincraig Rory,Quarterland Rap,R Rotherham,Mr K Yeomans
1,5,,27/01/2018,409854,4,T3,260.0,334789,Towcester,483527,Alarming Gaia,Coolavanny Bert,Alarming Jacks,D Jeans,Mrs J Harrop-conway
1,3,,27/01/2018,409853,3,T3,260.0,334789,Towcester,496705,Mandeville Like,Droopys Scolari,Ilikeyou,E Richards,Mrs A H Broome
1,6,,27/01/2018,409852,2,T3,480.0,334789,Towcester,471395,Master Kelly,Forest Master,Light Foot Molly,H P J Kemp,Bodell Boys
1,2,,27/01/2018,409851,1,T1,480.0,334789,Towcester,495903,Pretty Poppet,,
1,6,,27/01/2018,409850,6,T2,380.0,334841,Crayford,493330,Whats Daisy Upto,Kinloch Brae,Pinedale Alex,K M O'flaherty,Chasing Gold
1,3,,27/01/2018,409849,5,T1,380.0,334841,Crayford,499361,Kelva Steve,Touch Tackle,Missy Kissy,J Daly,The Lions Syndicate
1,4,,27/01/2018,409848,4,T3,380.0,334841,Crayford,492454,Billis Tyson,Zero Ten,Savings Book,A Kelly-pilgrim,Mr R E Dean
1,4,,27/01/2018,409847,3,T1,380.0,334841,Crayford,503767,Monagea Ruby,Droopys Jet,Fortwilliam Hawk,M N Fenwick,Mr L J Fisher
1,3,,27/01/2018,409846,2,T2,380.0,334841,Crayford,503198,Rogue Mustang,Ballymac Eske,Stamford Molly,B S Green,"Miss B S Green,mr G R Whittington"
1,4,,27/01/2018,409845,1,T1,714.0,334841,Crayford,482845,Moyeedy Alice,Crash,Riverside Charm,J J Luckhurst,The Luck Shack
